Rain,Temp,WindDirection,WindSpeed
0,61,15,3.95
0.07,57,25,5.4
0.02,58,17,5.91
0.64,56,26,4.8
1.12,56,15,5.55
0.09,60,16,5.85
0.55,54,16,5.45
0,55,11,4.6
0.01,54,20,4.08
0.01,59,20,6.78
0.2,58,20,8.53
0,55,19,9.01
0.32,61,10,3.93
0.04,61,18,3.8
0.04,64,17,6.06
0.05,57,24,4.41
0.03,63,14,1.15
0.06,60,13,5.76
0.09,63,18,4.05
0,62,14,4.18
0,72,6,4.45
0.01,74,9,6.13
0.01,76,7,6.3
0.01,72,12,4.93
0,70,13,2.41
0.51,40,20,4.55
0.36,37,26,4.91
0.8,43,29,4.4
0,55,24,3.85
0.23,55,26,4.03
0.17,50,26,5.81
0,60,0,0
0.11,46,27,7.91
0.02,49,26,4.01
0.97,56,20,4.95
0.61,54,21,4.91
1.35,54,21,5.06
0.02,47,20,3.91
1.55,54,21,5.48
0.14,47,0,0
0.31,53,20,4.86
0.24,47,25,3.13
0.01,49,21,6.18
0.17,45,19,3.58
0,55,24,3.13
0,54,19,6.8
0,49,22,3.93
0,68,12,6.43
0,67,11,4.26
0,72,14,5.83
0,67,17,1.95
0,69,11,4.28
0,67,17,2.9
0.25,67,21,4.3
0,61,15,5.05
1.54,62,18,6.01
0.29,62,14,6.66
0.14,60,17,7.3
1.65,62,11,7.6
0.08,60,21,3.38
2.82,63,16,4.71
0,50,23,11.01
0,40,18,1.53
0,50,24,13.53
0,44,20,8.61
0,48,20,5.31
0,50,21,14.6
0,49,23,8.96
0,45,25,2.05
0,43,15,3.8
0,49,20,4.1
0,41,20,0.63
0,56,15,7.3
0,57,16,5.76
0,55,14,5.26
0,53,21,4.55
0,58,14,5.66
0.01,50,16,4.15
0,49,22,6.2
0,53,21,7.13
0,41,19,4.43
0,44,17,2.38
0,68,22,3.06
0,60,15,4.28
0,50,28,1.28
0.1,45,14,2.73
0.35,44,26,3.58
0,60,30,33.98
0,54,27,6.3
0,56,26,7.61
0.66,56,13,9.1
1.49,55,22,5.85
0.71,62,22,4.75
0.11,47,20,5.83
0.19,45,27,7.46
1.16,51,21,6.28
0.77,44,18,3.48
0,52,27,6.43
0,58,26,8.55
0.91,51,22,6.3
0.86,47,23,6.8
0,59,28,3.53
0.09,64,16,5.55
0,60,11,3.81
0,61,12,4.26
0,62,21,1.91
0.08,59,12,3.43
0.19,61,17,4.45
0,51,18,4.06
0,50,23,7.05
0,52,18,7.08
0,51,23,5.85
0,46,21,3.9
0.04,55,23,6.06
0.26,58,18,6.18
0.03,57,23,3.41
0,57,23,6.45
0.04,57,25,6.68
0.61,56,25,4.78
0.21,54,22,5.83
0.09,61,15,6.11
0.36,67,17,9.2
0.08,66,11,6.43
0,68,16,7.7
2.13,56,17,5.25
0.02,42,13,1.6
0.82,54,20,5.01
0.25,53,27,0.66
0.19,52,21,2.38
1.11,56,12,6.66
0.07,50,16,4.65
1,55,19,4.58
0.13,50,27,4.71
0.62,55,22,6.16
0.02,52,28,3.88
0.01,55,26,7.13
0.14,56,27,4.66
0,48,27,4.41
0.03,50,23,3.55
1.18,82,11,3.85
0.05,50,29,4.86
0,64,17,3.13
0,66,8,5.25
0,62,15,2.83
0,64,13,3.1
0,52,21,6.28
0,54,18,6.08
0,55,20,5.66
0,53,21,4.68
0,54,22,4.06
0.06,58,23,2.05
0,66,11,3.15
0,63,13,4.35
0,61,13,3.4
0,64,14,3.91
0,68,14,5.45
0,66,12,4.88
0,64,14,0.56
1.97,68,18,8.08
1.05,59,15,6.63
1.53,74,6,5.88
1.72,73,14,1.81
0.73,75,7,6.68
0.81,80,10,6.53
1.89,64,9,5.5
1.89,73,13,6.65
0.13,80,9,9.5
1.13,57,14,4.38
1.16,72,15,8.21
0.67,72,15,8.13
0.91,74,10,6.46
0.38,68,18,7.75
0.6,71,20,7.66
0.04,78,9,8.35
1.22,77,9,5.46
0.44,62,10,7.53
1.74,67,11,10.11
0.94,69,10,7.31
0.23,75,9,7.25
0.38,77,8,6.66
2.12,72,13,7
1.15,66,15,7.65
0,49,22,1.28
0.02,60,24,4.55
0.61,44,26,6.58
0.16,58,26,2.06
0.58,59,15,7.45
0.41,57,27,4.8
0.02,60,24,4.55
0.63,57,25,5.1
0,60,27,5.98
0.41,47,7,2.83
0.2,50,19,3.41
1.92,51,19,3.16
6.73,51,15,6.53
2.11,54,16,4.83
0.17,50,12,5.58
0.2,51,26,2.51
0.56,56,23,4.11
0.65,58,15,1.28
0.31,52,28,1.91
0.32,59,14,2.35
0,52,15,4.16
0,56,21,4.01
0.24,53,20,2.23
0.52,58,21,4.58
0,44,23,9.41
0.03,49,26,5.68
0,44,25,0.9
0.03,41,26,5.08
0,49,20,0.91
0,58,18,3.51
0,57,20,4.98
0.51,62,12,5.6
0,61,16,5
0.06,35,13,3.38
3.97,51,13,13.2
0.06,21,11,14.87
0.2,13,29,5.31
0.47,38,25,12.52
4.17,43,8,6.68
0,22,13,14.3
0,10,5,0.65
0.1,19,23,1.41
0,60,13,8.82
1.37,39,4,5.15
0.07,34,11,10.05
2.95,46,10,14.5
0.11,36,3,11.21
6.78,49,14,15.41
0.18,31,22,9.34
3.47,43,21,11.6
0.03,17,11,9.82
0.05,12,30,2
0,21,11,11.21
0,7,13,0.41
0.02,34,18,5.6
0,60,12,5.95
0,60,0,0
0,60,26,8.7
3.76,49,13,14.04
1.99,45,13,2.58
1.51,34,12,27.58
0.12,33,1,3.88
0,12,11,1.87
0.26,17,12,7.14
6.55,45,9,8.2
0,56,11,8.72
0,62,10,2.94
0,74,9,5.92
0,68,11,9.1
0,50,23,1.41
0.03,57,14,3.97
0.38,52,22,3.21
0.01,57,0,0
0,67,11,1.04
0,54,27,1.87
0,63,13,1.64
0.42,59,0,0
0,65,15,1.3
0,64,22,1.58
0,73,28,2.38
0,72,23,1.9
0.01,62,32,3.68
0.05,61,27,1.15
0,62,31,1.37
0,65,14,1.82
0,73,28,3.32
0,63,25,3.07
0,67,11,10.38
0,65,22,1.22
0,65,26,1.21
0,63,29,1.55
0,38,19,1.64
0,47,21,6.37
0,42,26,1.55
0,50,22,4.44
0,50,10,2.28
0,48,9,3.27
0,49,24,6.7
0.01,44,27,4.31
0.36,48,30,5.82
0.36,48,30,5.82
0,67,20,4.37
0,75,7,6.28
0,65,10,4.38
0,63,9,6.35
0,77,5,7.52
0,75,11,4.37
0,69,12,4.4
0.36,65,13,5.77
0,64,12,4.48
0.01,72,21,3.57
0,69,14,5.24
0,73,10,5.42
0,58,10,2.05
0.33,54,16,3.5
0,57,18,8.24
0,55,12,3.42
0,56,16,5.41
0,57,14,5.65
0.1,74,21,2.2
0,76,16,3.32
0.03,76,4,7.11
0.23,75,9,5.3
0.03,74,20,4.68
0,53,13,3.48
0.02,53,12,2.51
0,47,9,3.12
0.03,49,27,8.15
0,47,21,5.45
0.02,49,21,5.12
0.15,49,20,6.37
0.01,47,21,6.35
0.15,48,20,5.28
0.09,51,16,3.74
0.11,45,26,7.14
0.09,48,23,5.71
0.03,45,25,6.3
0,46,20,7.25
0,50,20,7.04
0.01,45,21,8.37
0,47,25,6.04
0,45,25,7.7
0.34,49,19,7.87
0.16,49,22,7.92
0,48,24,7.4
0.3,50,13,5
0.02,49,22,4.17
0.1,52,17,6.82
0.14,47,17,4.9
0.11,50,20,1.2
0.22,48,21,4.67
0.15,52,19,3.42
0.05,51,18,3.68
0.4,63,7,4.91
0.42,64,3,7.32
2.06,67,8,7.17
0.35,61,8,4.97
0.85,62,18,4.05
0,41,27,5.42
0.13,38,25,6.74
0,43,27,5.95
0.2,49,25,4.65
0.04,47,31,5.15
0.01,47,27,8.01
0,43,29,9.97
0.05,46,27,8
0.04,47,25,7.98
0,45,26,8.14
0,47,26,9.1
0.03,45,27,8.32
0,47,26,8.67
0.18,45,0,0
0,48,26,9.64
0.1,46,27,7.58
0,47,27,11.54
0,45,26,6.65
0,49,26,7.62
0,46,25,11.48
0,45,26,6.75
0,57,12,5.04
0.18,55,11,2.54
4.55,62,18,5.32
0.03,60,17,2.31
0.64,59,17,3.65
0.2,60,16,3.2
0,56,25,4.67
0,49,14,4.37
0.21,50,19,5.9
0.02,50,19,6.64
0.17,49,23,5.68
0.56,51,9,5.37
0,47,19,4.67
0.07,53,18,4.64
0,52,23,9.1
0,43,19,2.2
0,49,22,10.54
0,47,19,7.44
0,47,21,6.54
0,51,20,12.71
0,47,18,6.25
0,45,27,2.2
0.03,42,17,1.74
0,50,21,6.22
0,41,23,0.5
0.53,47,21,6.9
0.05,47,20,5.98
0.15,46,26,7.52
0,47,25,3.94
0.02,47,18,6.28
0,49,20,5.07
0,45,26,8.77
0,48,25,7.97
0,46,17,6.7
0,48,19,3.7
0,68,21,1.32
0,61,9,3.02
0,55,21,0.72
0,50,12,3.05
0.01,43,26,4.61
0,60,23,35.36
0.07,48,30,6.62
0.2,50,24,7.2
0,51,8,2.35
0,47,24,9.21
0,54,22,4
0.23,42,26,3.98
0.08,41,28,6.9
0.26,46,25,11.7
0.08,41,18,4.07
0,47,26,7.2
0.02,53,25,8.22
0.12,47,26,10.57
0.16,42,22,6.5
0,50,27,6.11
0.18,56,18,6.65
0.05,50,23,3.94
0.01,50,20,4.67
0.01,51,21,2.94
0.06,49,19,2.88
1.16,51,18,6.32
0,45,23,6.37
0,43,24,10.28
0,47,23,7.74
0,46,24,9.4
0,44,24,6.24
0.62,46,25,7.41
0.46,49,25,8.7
0.18,46,21,4.4
0.07,46,22,6.6
0.3,46,25,7.75
0.02,45,25,7.68
0.3,45,24,7.2
0.88,53,14,6.28
0.12,56,23,6.71
0.02,53,9,5.54
1.56,55,22,4.81
1.83,57,17,5.47
0.01,46,23,2.4
0.19,55,18,1.97
0,55,25,0.8
0.03,49,15,2.17
0.22,56,13,4.98
0,51,18,2.91
0.28,53,14,2.94
0.28,46,28,5.65
0.31,49,25,7.95
0.22,47,29,4.15
0.38,49,29,7.08
0.12,46,25,5.3
0.31,45,25,4.87
0.18,46,26,4.78
6.03,82,8,2.78
0,46,29,6
0.29,53,14,3.21
0.11,55,14,6.42
0.85,54,17,3.11
0.2,54,18,3.22
0,46,23,6.94
0,47,25,6.21
0,49,23,7.72
0,49,26,8.41
0.02,47,27,6.81
0.01,48,25,1.81
0,55,15,3.87
0.02,50,25,3.87
0,49,26,2.81
0,52,19,2.8
0.1,57,11,3.94
0.01,54,24,3.68
0,52,16,0.65
0.5,59,22,5.78
0,51,17,6.44
0.76,64,10,4.8
0.74,65,23,1.62
1.47,66,8,7.42
2.39,70,29,7.4
0.29,57,12,6.15
0.03,65,13,5.3
0.1,70,5,7.58
0,50,18,7.97
3.39,63,14,4.58
1.69,63,18,5.78
1.17,65,21,4.34
0,57,6,5.34
1.42,62,23,5.31
0.72,69,2,10.18
0.31,68,3,6.87
0.1,54,12,6.27
0,58,14,5.78
1.34,61,15,5.08
1.56,66,13,5
1.49,67,9,5.65
0.85,63,20,4.96
0.67,58,22,6.87
0,53,15,1.3
0,52,20,5.62
0.09,41,22,6.51
0.06,49,18,2.18
0.19,50,20,5.67
0.05,49,24,4.47
0,52,20,5.62
0.03,49,30,6.37
0.19,53,24,6.31
0.18,47,8,4.32
0.03,50,24,5.05
1.18,53,16,3.18
6.11,54,15,6.01
0.62,55,15,4.67
0.08,48,10,7.21
0.06,51,26,2.82
0.16,47,23,4.98
0.27,48,17,2.98
0.66,44,31,2.42
0.24,49,18,3.18
0.1,47,26,8.7
0,49,24,7.11
0.01,46,21,5.6
0,50,22,9.54
0,46,21,7.45
0,47,27,7.52
0,47,23,0.8
0,41,21,6.98
0,49,19,1.57
0.01,56,26,3.7
0.2,55,20,4.05
0,59,23,4.31
0,57,25,3.64
0.07,25,19,5.58
0.44,41,27,4.27
0.11,11,10,9.48
0.05,3,29,4.21
0.14,33,18,14.05
0.48,34,13,3.87
0.02,11,18,8.58
0.06,5,10,2.21
0.01,6,21,1.27
0,60,30,3.4
0.14,30,4,4.75
0,22,25,9.51
0.15,30,16,2.04
0.2,23,4,5.95
1.28,37,28,6.17
0.32,18,25,9.25
1.86,34,25,8.11
0.07,14,15,15.44
0.1,2,31,1.37
0.61,20,11,10.1
0,10,16,2.24
0.01,23,22,4.61
0,60,19,1.67
0,60,0,0
0,60,0,0
0.36,37,6,4.07
0.12,36,4,8.05
0.45,35,17,15.45
0.02,23,6,6.11
0,1,16,2
0,13,12,8.12
0.8,30,6,2.98
0,55,17,3.02
0,56,17,6.24
0.02,68,12,3.11
0.01,66,15,5.78
0,47,16,4.55
0.1,56,17,4.78
0.02,54,21,5.54
0.22,57,0,0
0.1,59,26,2.37
0,46,26,5.75
0.39,55,20,3.43
2.3,52,0,0
0.51,56,18,3.72
0.06,57,20,4.48
0.42,64,26,1.54
0.5,64,22,2.65
2.13,53,25,6.01
2.97,51,13,2.27
0.4,53,21,3.31
0.22,56,20,4.31
0.11,65,28,3.08
0.79,57,20,6.7
0.61,53,15,11.82
0.48,57,20,2.42
0.69,55,23,4.48
0.91,56,20,4.97
0,33,22,4.11
0.01,47,14,3.5
0.03,38,19,3.88
0.22,42,16,7.2
0.22,44,11,2.9
0.08,47,16,3.41
1.5,50,25,7.17
1.21,46,28,6.02
0.08,49,28,7.14
0.08,49,28,7.14
0,62,23,4.07
0.42,73,17,6.01
0,59,26,2.62
0,58,24,2.84
0.03,75,3,9.05
0.22,73,17,4.6
0,65,25,5.51
0,62,23,4.74
0,60,27,3.2
0,67,21,4.61
0.02,65,28,6.42
0,70,24,7.27
0,57,30,2.51
0,54,28,2.95
0,56,29,6.64
0,55,23,2.81
0,56,30,3.8
0,58,24,3.45
2.64,74,21,2.75
0.07,79,6,13.11
0.04,79,5,16.92
0.11,78,4,14.45
0.1,78,5,17.55
0.07,44,20,5.67
0.45,44,14,3.18
0,40,17,7.04
0.21,45,22,9.5
0,47,24,9.2
0,47,24,7.22
0,49,20,8.51
0.03,45,23,9.04
0.01,50,24,9.25
0.61,51,24,4.67
0.61,46,23,10.05
0.88,47,22,8.8
0.48,47,24,5.35
0,43,25,9.5
0,48,23,9.77
0,44,25,9.78
0.37,42,27,10.31
0,43,21,8.64
0,47,24,7.91
0,50,25,8.95
0.1,45,25,10.2
0,50,21,6.87
0,52,21,8.01
0,53,24,9.98
0.19,48,22,8.32
0.26,52,23,2.22
0.13,50,22,7.7
0.2,53,21,6.55
0.23,52,25,5.05
0.05,61,20,3.27
0.18,61,15,4.21
0.05,62,19,4.91
0.49,60,23,5.12
0.01,58,14,3.11
1.81,45,17,5.95
0.95,43,17,5.5
1.63,47,19,5.15
0.02,49,27,6.91
0.12,48,25,5.41
1.1,50,20,8.64
1.63,46,21,8.77
0.17,43,24,7.42
0.03,47,23,10.08
0.37,46,24,10.57
0.48,44,23,9.7
0.35,42,25,8.17
0.3,46,24,10.15
0.36,38,0,0
0.32,46,24,10.71
0.24,43,19,7.41
1.14,35,16,7.41
0.72,31,13,6.85
0.8,40,21,8.95
0.12,41,21,9.77
0.67,36,21,8.14
0.6,56,21,5.51
0.6,56,17,3.22
0,60,26,3.92
0.07,57,28,2.9
0.06,58,20,4.01
0.01,57,28,3.61
0.55,55,22,3.92
0.17,50,24,5.67
0,51,21,8.45
0,52,21,10.05
0,51,21,8.71
0,52,21,8.6
0,49,23,8.58
0.21,53,24,7.15
0.38,38,16,4
0.34,33,22,3.14
0.26,33,22,7.47
0.27,37,17,4.21
0.06,36,22,7.27
0.28,41,22,6.88
0,38,16,5.94
0.01,41,27,4.1
0.42,36,19,2.24
0,40,23,5.84
0.27,38,24,1.24
0.31,44,25,8.77
0.03,45,28,7.45
0.41,41,26,9.07
0.58,39,15,6.97
0,46,25,9.27
0.02,40,14,6.92
0.05,38,23,9.05
0.27,37,26,7.8
0.19,39,20,9.47
0.11,39,18,7.45
0,59,23,4.08
0.07,52,10,4.72
0,45,18,6.58
0.02,41,17,3.91
0.83,46,23,3.3
0,60,15,17.5
0.32,48,27,6.87
3.22,50,26,8.28
0,49,26,3.57
0,51,26,10.38
0,54,17,4.6
2.25,42,23,5.84
0.77,42,27,5.71
0.65,45,22,8.55
1.43,41,20,2.22
0.86,50,27,8.05
2.13,53,26,9.17
0.7,46,25,6.4
0.75,44,24,5.65
0,47,31,6.7
0.81,55,28,5.75
0,52,26,2.82
0,52,23,5.31
0,52,26,3.01
0.27,52,19,2.61
0.61,54,26,4.68
0,35,25,8.02
0,34,24,9.52
0.24,36,25,11.62
0.01,35,26,10.54
0.01,35,24,5.95
0.54,45,22,9.17
0.45,49,22,10.67
0.25,47,18,7.31
0.03,48,22,10.87
0.18,46,21,9.45
0.02,47,23,8.8
0.63,43,21,7.52
0,53,23,10.4
0,55,24,10.51
0,56,25,6.75
0,57,21,8.08
4.62,51,14,5.74
0.46,35,12,3.52
1.24,49,16,6.14
0.67,48,26,3.07
0.29,44,15,4.41
1.46,50,14,8.91
0.12,40,16,4.67
1.55,50,20,7.17
0.19,47,27,5.92
0.59,49,22,11.18
0.28,47,30,6.68
0.03,51,27,7.57
0.32,45,22,6.01
0.55,45,19,4.54
0.21,44,23,5.54
5.6,82,10,2.6
1.31,49,21,6.88
0,52,21,2.68
0,56,25,3.45
0,55,26,2.85
0,53,25,2.84
0.23,35,20,9.21
0.35,36,24,9.95
0.2,38,20,10.07
0.2,37,26,8.87
0.4,37,21,9.84
0.09,46,27,3.48
0.01,53,19,3.18
0.47,52,25,5.28
0.22,48,25,3.7
0.16,51,21,2.74
0.57,56,25,4.78
0.13,55,23,4.82
0.18,50,21,0.91
0,59,21,9.27
0,54,24,11.48
0,63,20,6.9
0,64,25,2.7
0.38,63,15,4.91
1.15,69,26,6.34
0,57,24,8.12
0.03,63,24,6.2
1.02,67,12,7.35
0,52,25,9.84
0.01,62,23,7.55
0.05,62,24,9.11
0,62,20,4.68
0,58,15,4.72
0.03,62,23,8.14
0.04,69,16,7.45
0.47,65,23,5.12
0,54,25,9.72
0,58,17,8.08
0,59,21,7.17
0,63,16,5.82
2.06,64,13,5.51
0,60,23,8.51
0,57,24,9.72
0.12,49,19,7.82
0,50,19,6.5
0.94,45,26,3.15
0,48,19,2.3
0.04,52,23,4.08
0.36,48,29,5.17
0,50,19,6.5
0.16,49,24,7.18
0.07,52,26,6.61
0.85,38,10,5.48
0.34,42,26,5.72
1.92,45,20,3.85
3.17,46,12,4
1.64,49,16,7.35
0.72,40,14,8.18
0.29,42,27,3
0.09,45,24,5.3
0.24,47,20,3.12
0.2,41,26,3.5
0.12,49,20,3.81
0.08,44,24,6.42
0.03,44,24,7.31
0,43,25,7.24
0,46,24,9.24
0.09,41,19,13.68
0.15,42,22,9.7
1.11,33,24,2.22
0.04,40,20,15.61
1.16,33,24,3.52
0,51,24,3.55
0.02,49,15,4.48
0,57,14,4.17
0,55,22,2.84
0.03,19,3,3.92
2.39,40,11,8.22
0.22,5,8,8.88
0,-11,34,5.25
1.42,36,26,11.97
0.29,28,9,1.42
0.01,-1,13,12.22
0.04,-5,7,1.42
0.25,-11,33,1.25
0,60,23,3.22
0.57,30,7,4.14
0.26,20,29,9.45
0.21,30,11,4.94
0.02,19,4,7.84
2.13,39,13,7.54
0.28,20,25,8.05
2.81,38,22,10.1
0,2,10,7.08
0.09,-6,27,1.06
0,2,2,5.34
0,-14,15,1.28
0,15,22,4.78
0,60,19,1.88
0,60,0,0
0,60,27,13.4
1.03,41,10,9.42
0.14,31,10,7.84
1.13,34,15,11.02
0,16,11,4.17
0,-6,12,2.92
0.09,7,11,8.27
2.6,31,8,4.35
0,50,17,4.68
0.43,48,13,7.04
0.31,62,18,3.28
0.07,61,18,5.44
0.18,41,22,5.3
0.38,50,13,5.77
0.28,46,18,6.62
0.79,49,0,0
0.28,52,28,2.07
0,40,28,3.4
0.47,51,18,2.9
2.97,51,0,0
0.87,51,15,3.05
0.64,53,18,2.95
0.78,60,28,2.64
0.61,60,21,3.71
1.01,47,23,3.54
1.7,46,19,1.84
0.52,48,19,2
0.65,52,17,3.77
0.4,61,28,3.81
0.67,54,22,5.52
0.21,45,19,10.88
0.41,54,29,2.91
0.61,51,22,4.17
0.72,51,21,3.64
0.27,29,23,4.7
0.06,40,18,7.17
0.43,32,21,4.4
0.3,41,24,7.27
0.53,40,21,4.28
0.7,42,26,5.35
0.06,42,27,9.17
0.16,36,27,7.52
0,43,27,8.75
0,43,27,8.75
0,64,13,3.68
0.05,73,10,8.75
0,60,18,2.5
0,58,16,3.31
0,74,3,8.5
0.04,73,9,6.62
0,65,13,5.07
0,60,21,4.55
0,57,19,3.42
0,68,17,4.07
0.01,65,19,4.81
0,71,14,8.51
0.02,56,19,2.25
0,53,19,2.92
0,54,21,7.07
0,53,21,1.94
0,54,22,3.51
0.06,57,18,3.82
4.65,73,23,2.55
0.61,77,6,14.27
0.12,77,6,17.3
0.09,78,4,14.44
0.1,77,7,19.22
0,42,18,8.75
0.08,41,12,3.2
0.22,37,19,7.7
0.28,37,17,7.1
0.67,38,20,7.12
1.02,39,19,7.34
0.33,40,19,8.67
0.95,37,17,7.15
1.06,42,19,8.57
0.58,43,19,3.54
0.71,36,20,7.44
0.64,39,22,7.35
0.92,41,0,0
1.25,36,20,8.75
1.29,42,20,8.94
1.35,35,17,8.45
1.67,40,18,7.47
1.3,35,20,8.35
0.22,43,18,9.27
0.01,47,24,9.17
0.11,41,24,10.11
0.07,49,19,6.27
0.13,47,19,8.3
0.12,49,22,9.55
0.21,39,22,6.2
0.01,43,22,1.48
0.13,41,22,4.62
0.32,44,18,4.6
0.6,44,13,4
0.12,58,11,3.61
0.63,60,10,5.78
0,60,7,4.28
2.45,56,14,5.34
0,56,17,2.48
0.8,35,22,6.5
1.29,32,18,6.62
0.23,35,26,7.57
0,41,23,6.15
0,42,25,6.21
0.08,39,30,10.42
0.2,34,26,10.58
1.03,33,23,5.47
0.41,37,22,7
0.63,34,24,6.92
0.81,36,20,6.94
0.5,32,24,5.78
0.59,35,24,7.24
0.36,28,0,0
0.67,38,21,6.72
0.61,31,14,5.35
0.73,31,17,7.41
0.32,29,14,4.62
1.15,34,19,7.37
1.1,34,21,9.35
0.77,31,17,5.05
0.33,50,10,5.4
0.26,50,22,3.57
0,58,14,3.65
0,54,23,2.37
0.11,52,14,4.05
0.01,52,22,2.91
0.07,48,20,3.88
1.17,43,20,4.48
0.05,42,17,7.51
0.2,46,19,10.04
0.07,42,18,7.94
0.05,44,19,10.1
0.46,44,19,8.14
0.35,43,19,7.28
0,41,24,9.98
0.02,30,22,2.21
0,35,23,10.47
0,34,19,5.35
0,34,20,6.37
0,39,21,13.65
0,36,18,6.98
0,39,24,3.67
0.13,35,20,3.02
0,37,21,6.74
0.01,35,27,2.01
0.53,38,18,7.8
0.57,41,18,7.24
0.78,36,19,7.42
0.21,37,26,4.48
0.75,41,18,8.75
0.14,38,26,5.98
0.02,37,26,9.5
0.01,35,22,5.05
0.14,32,20,8.81
0.28,33,22,5.67
0,54,15,3.4
0.08,46,17,5.42
0.15,39,25,3.57
0.25,36,16,4.58
0.31,35,31,7.32
0,60,27,27.3
0.05,42,29,8.07
0.01,43,26,9.92
0.36,44,15,5.32
0.01,44,25,12.21
0,49,24,6.54
0.15,35,24,8.11
0.83,31,27,7.62
0.39,36,23,7.85
0.1,34,21,3.64
0.04,42,28,9.7
0.03,45,23,12.72
0.57,37,23,7.92
0.96,33,24,7.92
0,45,27,5.77
0.05,51,25,3.75
0,49,20,3.51
0.06,47,28,3.81
0.01,48,26,2.48
0.06,48,26,2
0,50,21,3.54
0.4,33,14,5.1
0,34,19,7.72
0.68,35,19,9.2
0.43,34,20,8.3
0,33,18,4.45
0.19,37,24,7.05
0.38,39,23,8.08
0.06,38,22,6.38
0.23,37,21,7.27
0.16,35,23,6.88
0.44,35,23,6.67
0.29,36,23,7.28
0,51,23,9.61
0.04,51,22,10.65
0.04,50,21,8.01
0.32,49,20,9.38
8.05,50,16,6.01
0.15,34,14,4.67
1.86,47,18,9.37
0.54,46,21,4.58
0.36,45,17,8
3.75,49,16,8.77
0.04,39,20,6.57
3.89,48,18,8.87
0.02,40,26,6.84
0.58,39,23,8.71
0,41,28,8.44
0,44,26,8.47
0.23,37,23,6.2
0.22,37,25,5.92
0.05,39,25,7.37
3.83,81,13,5.65
0.16,40,22,8.72
0,50,17,1.88
0,56,18,4.48
0,52,22,2.2
0,52,19,3.14
0.74,32,17,4.82
0.65,33,16,6.54
0.34,34,10,5.14
0,36,25,7.04
1.14,35,18,6.45
0.03,42,21,1.5
0.05,48,20,2.8
0.12,44,18,4.74
0.01,44,15,3.68
0.11,46,11,2.32
0.5,50,18,4.78
0.01,47,17,4.07
0.03,47,16,0.5
0.04,58,23,9.04
0.05,50,24,10.11
0.14,61,14,6.61
0.65,63,17,2.02
0.41,62,10,6.62
0.07,73,12,7.27
0,55,19,4.85
0.63,62,14,7.01
0,70,10,9.85
0.04,46,25,9.84
0.14,60,15,8.95
0,60,15,9.11
0.03,62,18,6.14
0,54,19,6.81
0,60,20,8.85
0.35,69,12,7.67
0.46,65,13,5.34
0,52,22,9.22
0.27,56,20,7.51
0.45,59,17,7.5
0,64,15,5.8
0.12,64,9,6.61
1.39,57,19,8.05
0,55,17,8.61
1.27,43,20,5.04
0,45,26,5.65
0.26,34,22,6.41
0,42,25,1.98
0.16,47,23,4.74
0,43,23,4.41
0,45,26,5.65
0.01,43,24,6.85
0,46,21,6.08
0.51,39,11,3.45
0.17,42,27,4.72
3.95,44,19,6.48
8.21,44,16,4.12
1.97,47,19,7.07
0.35,41,17,8.7
0.06,42,22,2.8
0,40,25,5.45
0.01,40,18,2.15
0.08,36,26,2.67
0.16,41,19,2.97
0.53,36,20,6.12
0.86,38,21,5.81
0.83,36,17,5.8
0.21,38,22,6.68
0.29,37,23,13
0.2,37,27,10.82
0.37,29,26,2.12
0.43,31,24,11.64
0.09,33,30,3.08
0.47,47,19,3.75
1.25,46,18,3.27
2.2,56,13,6.77
0.59,52,19,5.27
0.5,15,18,9.25
2.66,39,16,7.85
0,-8,22,7.87
0.01,-27,17,1.32
0.34,30,27,14.95
0.55,27,6,2.87
0.1,-9,21,5.4
0.41,-15,14,1.22
0.05,1,33,5.52
0,60,18,8.55
0.13,20,10,5.27
0,2,33,15.27
2.61,35,15,12.92
0.17,11,12,5.32
3.41,37,15,9.65
0.1,-4,34,9.42
0.03,25,28,21.42
0,-7,6,6.4
0,-19,29,2.87
0.01,-1,21,6.75
0,-9,31,7.53
0.06,11,14,1.87
0,60,16,5.12
0,60,0,0
0,60,18,17.9
3.59,39,15,11.52
0.89,33,15,6.45
0.42,29,23,14.12
0.21,14,10,5.95
0,-18,20,1.9
0,60,9,6.47
0,-6,22,7.82
0,60,12,10.87
1.44,34,9,5.1
0.16,44,13,3.87
0,42,5,6.72
0,54,15,1.5
0,50,19,1.97
0,32,24,4.92
0.31,47,16,3.85
0.15,42,15,3.72
0.61,47,0,0
0,47,13,0.82
0,40,34,8.2
0,51,9,2.4
0.06,45,0,0
0,46,27,0.95
0,51,12,2.95
0,56,19,1.72
0,57,19,2.52
0,49,33,7.32
0,50,26,5.92
0,47,23,6.32
0,50,23,2.65
0,57,28,2.65
0,53,30,7.92
0,46,20,14.52
0,52,18,1.5
0,51,16,6.97
0,48,22,5.7
0.07,14,26,1.92
0.03,27,10,2.5
0.01,20,14,1.77
0.01,28,18,4.6
0,29,7,1.62
0,28,19,0.82
0.04,44,29,8.95
0.3,40,30,8.62
0.03,46,29,10.3
0.03,46,29,10.3
0,65,19,4.9
0.67,76,9,9.5
0.11,60,21,4.4
0.06,57,19,5.4
0.43,78,6,8.42
0.27,78,8,7.92
0,69,10,6.47
1.62,61,14,6.55
0.03,59,22,6.5
0,71,11,4.85
0,71,19,6.95
0.44,77,9,9.55
0,54,19,3.77
